Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
brother,2022-10-16 02:52:25,00:00:09,Autoplayed: user action: None; ,30 Minutes or Less_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
brother,2022-10-16 02:51:50,00:00:31,Autoplayed: user action: None; ,High Context Clip: The Redeem Team,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:31,00:00:31,US (United States)
brother,2022-10-16 02:51:36,00:00:06,Autoplayed: user action: None; ,Trailer: The Curse of Bridge Hollow,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
brother,2022-10-14 16:12:39,01:30:45,Autoplayed: user action: User_Interaction; ,Last Seen Alive,,Samsung CE 2019 Muse-L UHD TV Smart TV,01:29:02,01:29:02,US (United States)
brother,2022-10-14 16:11:19,00:01:16,Autoplayed: user action: None; ,Trailer: Luckiest Girl Alive,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:16,00:01:16,US (United States)
brother,2022-10-14 16:09:59,00:01:16,Autoplayed: user action: None; ,Last Seen Alive_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:16,00:01:16,US (United States)
brother,2022-10-08 05:05:09,00:00:04,Autoplayed: user action: None; ,"Extremely Wicked, Shockingly Evil and Vile (Trailer)",TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-10-08 05:04:42,00:00:12,Autoplayed: user action: None; ,Moment of High Emotion Clip: Mr. Harrigan's Phone,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,00:00:12,US (United States)
brother,2022-10-08 05:04:19,00:00:05,Autoplayed: user action: None; ,The Blacklist: Season 1 - Upper Bound Clip 6,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
brother,2022-10-08 04:52:23,00:11:45,,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series: Sympathy for the Devil (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:21:38,00:21:38,US (United States)
brother,2022-10-08 01:55:30,00:08:14,,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series: Sympathy for the Devil (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:08:58,Not latest view,US (United States)
brother,2022-10-08 01:53:25,00:01:51,Autoplayed: user action: None; ,Limited Series Trailer: Conversations with a Killer: The Jeffrey Dahmer Tapes,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:51,00:01:51,US (United States)
brother,2022-10-07 23:54:23,01:36:43,Autoplayed: user action: User_Interaction; ,The Redeem Team,,Samsung CE 2019 Muse-L UHD TV Smart TV,01:34:45,01:34:45,US (United States)
brother,2022-10-07 23:53:44,00:00:06,Autoplayed: user action: None; ,Limited Series Character Intro Clip: Conversations with a Killer: The Jeffrey Dahmer Tapes,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
brother,2022-10-03 04:05:09,00:01:03,Autoplayed: user action: None; ,The Jeffrey Dahmer Story Upper Bound Clip 8: DAHMER: Monster,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:03,00:01:03,US (United States)
brother,2022-10-03 04:04:33,00:00:30,Autoplayed: user action: None; ,30 Minutes or Less_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:30,Not latest view,US (United States)
brother,2022-10-03 04:04:23,00:00:07,Autoplayed: user action: None; ,Ocean's Twelve_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,Not latest view,US (United States)
brother,2022-10-03 04:04:14,00:00:05,Autoplayed: user action: None; ,Ocean's Eleven_primary_hook_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,Not latest view,US (United States)
brother,2022-10-03 04:02:40,00:01:23,Autoplayed: user action: None; ,Somebody Feed Phil: The First Course (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:23,00:01:23,US (United States)
brother,2022-10-03 04:02:20,00:00:04,Autoplayed: user action: None; ,The Losers_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-10-03 03:36:44,00:01:20,Autoplayed: user action: None; ,Last Seen Alive_hook_01_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:20,Not latest view,US (United States)
brother,2022-10-02 06:46:18,00:00:48,Autoplayed: user action: None; ,Mr. & Mrs. Smith_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:48,00:00:48,US (United States)
brother,2022-10-02 00:39:53,00:13:42,,Animal: Season 2: Birds of Prey (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:13:46,00:13:46,US (United States)
brother,2022-10-02 00:39:53,00:12:59,Autoplayed: user action: None; ,Animal: Season 2: Birds of Prey (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:13:03,Not latest view,US (United States)
brother,2022-10-02 00:10:40,00:29:08,Autoplayed: user action: User_Interaction; ,Animal: Season 2: Apes (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:47:37,00:47:37,US (United States)
brother,2022-10-02 00:10:15,00:00:10,Autoplayed: user action: None; ,The Jeffrey Dahmer Story Upper Bound Clip 8: DAHMER: Monster,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,US (United States)
brother,2022-10-01 23:36:25,00:00:50,Autoplayed: user action: None; ,Mr. & Mrs. Smith_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:50,Not latest view,US (United States)
brother,2022-10-01 04:32:28,00:50:32,Autoplayed: user action: User_Interaction; ,"DAHMER: Monster: The Jeffrey Dahmer Story: God of Forgiveness, God of Vengeance (Episode 10)",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:51:22,00:51:22,US (United States)
brother,2022-10-01 03:33:18,00:48:22,,DAHMER: Monster: The Jeffrey Dahmer Story: The Bogeyman (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:45:49,00:45:49,US (United States)
brother,2022-10-01 00:04:43,00:01:03,Autoplayed: user action: None; ,The Jeffrey Dahmer Story Upper Bound Clip 8: DAHMER: Monster,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:03,Not latest view,US (United States)
brother,2022-09-30 23:20:27,00:43:41,,DAHMER: Monster: The Jeffrey Dahmer Story: Lionel (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:42,00:43:42,US (United States)
brother,2022-09-30 23:09:06,00:11:13,,DAHMER: Monster: The Jeffrey Dahmer Story: Cassandra (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:41:39,00:41:39,US (United States)
brother,2022-09-30 22:13:49,00:18:51,,DAHMER: Monster: The Jeffrey Dahmer Story: Cassandra (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:30:27,Not latest view,US (United States)
brother,2022-09-30 22:10:54,00:02:21,Autoplayed: user action: User_Interaction; ,DAHMER: Monster: The Jeffrey Dahmer Story: Please Don't Go (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:02:46,00:02:46,US (United States)
brother,2022-09-30 21:22:04,00:48:02,,DAHMER: Monster: The Jeffrey Dahmer Story: Episode One,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:46:18,00:46:18,US (United States)
brother,2022-09-30 21:20:54,00:00:06,Autoplayed: user action: None; ,The Jeffrey Dahmer Story Upper Bound Clip 8: DAHMER: Monster,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
brother,2022-09-30 21:20:40,00:00:09,Autoplayed: user action: None; ,Season 6 Cliffhanger Clip: Inside the World’s Toughest Prisons,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,00:00:09,US (United States)
brother,2022-09-28 00:12:10,00:00:40,Autoplayed: user action: None; ,Trailer: Untold: The Girlfriend Who Didn't Exist,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:40,00:00:40,US (United States)
brother,2022-09-28 00:10:22,00:01:08,Autoplayed: user action: None; ,Main Character Clip 3: Lou,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:08,Not latest view,US (United States)
brother,2022-09-26 21:37:34,00:00:01,Autoplayed: user action: None; ,Going in Style,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:23,00:00:23,US (United States)
brother,2022-09-26 21:30:14,00:01:03,Autoplayed: user action: None; ,Going in Style_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:03,00:01:03,US (United States)
brother,2022-09-26 21:30:05,00:00:04,Autoplayed: user action: None; ,The Jeffrey Dahmer Story Upper Bound Clip 8: DAHMER: Monster,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
brother,2022-09-26 03:56:04,00:00:04,Autoplayed: user action: None; ,Jobs_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-09-26 03:54:52,00:00:08,,Narcos: Season 3: MRO (Episode 5),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:28:15,Not latest view,US (United States)
brother,2022-09-26 03:54:06,00:00:31,,Going in Style,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:31,Not latest view,US (United States)
brother,2022-09-26 03:53:37,00:00:27,Autoplayed: user action: None; ,Going in Style_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:27,Not latest view,US (United States)
brother,2022-09-26 03:53:22,00:00:09,,Catch Me If You Can,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:10:45,00:10:45,US (United States)
brother,2022-09-26 03:53:09,00:00:12,Autoplayed: user action: None; ,Catch Me If You Can_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,00:00:12,US (United States)
brother,2022-09-26 03:52:56,00:00:09,Autoplayed: user action: None; ,Main Character Clip 3: Lou,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
brother,2022-09-24 22:24:22,00:10:40,Autoplayed: user action: User_Interaction; ,Catch Me If You Can,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:10:41,Not latest view,US (United States)
brother,2022-09-24 22:22:14,00:01:01,Autoplayed: user action: None; ,Catch Me If You Can_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:01,Not latest view,US (United States)
brother,2022-09-24 22:21:05,00:00:09,Autoplayed: user action: None; ,The Call_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
brother,2022-09-24 22:20:55,00:00:06,Autoplayed: user action: None; ,Wild Card_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
brother,2022-09-24 22:20:36,00:00:03,Autoplayed: user action: None; ,Untold: The Girlfriend Who Didn't Exist: Season 1: Part 1 (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-09-24 22:19:49,00:00:04,Autoplayed: user action: None; ,Hush_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-09-24 22:18:59,00:00:09,Autoplayed: user action: None; ,The Gentlemen_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
brother,2022-09-24 22:18:15,00:00:32,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:32,00:00:32,US (United States)
brother,2022-09-24 22:18:00,00:00:05,Autoplayed: user action: None; ,High Context Clip: Bank Robbers: The Last Great Heist,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
brother,2022-09-24 22:17:40,00:00:01,Autoplayed: user action: None; ,"Heist: Season 1: The Bourbon King, Part 2 (Episode 6)",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:27:58,00:27:58,US (United States)
brother,2022-09-24 22:17:24,00:00:06,Autoplayed: user action: None; ,Trailer: Lou,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,US (United States)
brother,2022-09-24 06:06:58,00:00:04,Autoplayed: user action: None; ,Trailer: Bank Robbers: The Last Great Heist,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
brother,2022-09-24 06:06:16,00:00:36,Autoplayed: user action: None; ,Season 1 Trailer: Animal,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:36,00:00:36,US (United States)
brother,2022-09-23 14:49:35,01:44:52,,The Italian Job,,Samsung CE 2019 Muse-L UHD TV Smart TV,01:44:53,01:44:53,US (United States)
brother,2022-09-23 14:49:27,00:00:06,Autoplayed: user action: None; ,The Italian Job_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,US (United States)
brother,2022-09-23 14:49:18,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Animal,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,US (United States)
brother,2022-09-23 14:30:14,00:18:29,,Animal: Season 2: Apes (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:18:33,Not latest view,US (United States)
brother,2022-09-23 13:45:51,00:44:15,,Animal: Season 2: Dolphins (Episode 4),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:55,00:42:55,US (United States)
brother,2022-09-23 13:45:11,00:00:18,Autoplayed: user action: None; ,Season 1 Trailer: Animal,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:18,Not latest view,US (United States)
brother,2022-09-23 13:44:53,00:00:11,Autoplayed: user action: None; ,Main Character Intro Clip: DO REVENGE,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,00:00:11,US (United States)
brother,2022-09-23 13:44:29,00:00:21,Autoplayed: user action: None; ,Father Stu_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:21,00:00:21,US (United States)
brother,2022-09-23 02:38:47,00:01:36,Autoplayed: user action: None; ,Season 2 Clip: Indian Matchmaking,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:36,00:01:36,US (United States)
brother,2022-09-23 02:38:05,00:00:17,Autoplayed: user action: None; ,Trailer: DAHMER,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:17,00:00:17,US (United States)
brother,2022-09-23 01:51:57,00:46:06,Autoplayed: user action: User_Interaction; ,This Is a Robbery: The World's Biggest Art Heist: Limited Series: $10 Million Reward (Episode 4),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:47:25,00:47:25,US (United States)
brother,2022-09-23 01:36:03,00:15:43,Autoplayed: user action: User_Interaction; ,This Is a Robbery: The World's Biggest Art Heist: Limited Series: We've Seen It (Episode 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:54:38,00:54:38,US (United States)
brother,2022-09-21 01:06:06,00:27:54,,"Heist: Season 1: The Bourbon King, Part 2 (Episode 6)",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:27:58,Not latest view,US (United States)
brother,2022-09-21 00:26:29,00:39:33,Autoplayed: user action: User_Interaction; ,"Heist: Season 1: The Bourbon King, Part 1 (Episode 5)",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:39:33,00:39:33,US (United States)
brother,2022-09-20 23:54:48,00:00:02,Autoplayed: user action: None; ,"Heist: Season 1: The Bourbon King, Part 1 (Episode 5)",,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:02,Not latest view,US (United States)
brother,2022-09-20 23:52:35,00:01:29,Autoplayed: user action: None; ,"Extremely Wicked, Shockingly Evil and Vile (Trailer)",TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:29,Not latest view,US (United States)
brother,2022-09-20 23:52:24,00:00:05,Autoplayed: user action: None; ,Speed Kills_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
brother,2022-09-20 23:51:36,00:00:39,Autoplayed: user action: None; ,"Take the Ball, Pass the Ball_hook_02_16x9",HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:39,00:00:39,US (United States)
brother,2022-09-20 23:51:17,00:00:08,Autoplayed: user action: None; ,6 Underground_VAR2-RECIPE-3_EDITOR1,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
brother,2022-09-20 23:43:30,00:01:06,Autoplayed: user action: None; ,Trailer: Lost Bullet,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:06,00:01:06,US (United States)
brother,2022-09-20 23:43:13,00:00:04,Autoplayed: user action: None; ,WHEELMAN_CLIP_VILLAIN,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-09-20 23:43:05,00:00:05,Autoplayed: user action: None; ,The Vault_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,Not latest view,US (United States)
brother,2022-09-20 23:42:46,00:00:16,Autoplayed: user action: None; ,Miss Congeniality 2: Armed and Fabulous_hook_04_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:16,00:00:16,US (United States)
brother,2022-09-20 23:42:09,00:00:19,Autoplayed: user action: None; ,Plot Clip: End of the Road,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:19,00:00:19,US (United States)
brother,2022-09-20 23:41:38,00:00:26,Autoplayed: user action: None; ,Snatch_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:26,00:00:26,US (United States)
brother,2022-09-20 23:41:16,00:00:14,Autoplayed: user action: None; ,Lying and Stealing_hook_02_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:14,00:00:14,US (United States)
brother,2022-09-20 23:35:05,00:00:47,Autoplayed: user action: None; ,Genre Specific Moment Clip: Red Notice,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:47,Not latest view,US (United States)
brother,2022-09-20 23:34:50,00:00:10,Autoplayed: user action: None; ,Tattoo Redo: Season 1 (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,00:00:10,US (United States)
brother,2022-09-20 23:33:59,00:00:05,Autoplayed: user action: None; ,Season 1: Cliffhanger Clip: Turning Point: 9/11 and the War on Terror,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,Not latest view,US (United States)
brother,2022-09-20 23:33:07,00:00:48,Autoplayed: user action: None; ,Killer Inside: The Mind of Aaron Hernandez_VAR3-ABSTRACT_AGENCY2,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:48,00:00:48,US (United States)
brother,2022-09-20 23:32:10,00:00:48,Autoplayed: user action: None; ,Season 1: Toby Episodic Clip: Heist,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:48,00:00:48,US (United States)
brother,2022-09-20 23:30:29,00:01:36,Autoplayed: user action: None; ,Season 4 Trailer: The Crown,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:36,00:01:36,US (United States)
brother,2022-09-20 23:29:58,00:00:16,Autoplayed: user action: None; ,Season 1 High Context Clip: Bullsh*t The Gameshow,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:16,00:00:16,US (United States)
brother,2022-09-20 23:29:44,00:00:08,Autoplayed: user action: None; ,Season 2 Trailer: Formula 1: Drive to Survive,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,US (United States)
brother,2022-09-20 23:29:31,00:00:08,Autoplayed: user action: None; ,The Italian Job_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,Not latest view,US (United States)
brother,2022-09-20 23:29:23,00:00:04,Autoplayed: user action: None; ,King of Thieves_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-09-20 23:29:14,00:00:04,Autoplayed: user action: None; ,Trailer: This Is A Robbery: The World's Biggest Art Heist,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
brother,2022-09-20 23:28:54,00:00:10,Autoplayed: user action: None; ,Main Character Intro Clip: DO REVENGE,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,Not latest view,US (United States)
brother,2022-09-20 23:28:42,00:00:09,Autoplayed: user action: None; ,Father Stu_hook_03_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:09,Not latest view,US (United States)
brother,2022-09-19 00:23:26,00:00:05,Autoplayed: user action: None; ,Austin Powers: The Spy Who Shagged Me_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,US (United States)
brother,2022-09-19 00:22:45,00:00:22,Autoplayed: user action: None; ,The Lovebirds_VAR2-RECIPE-2_AGENCY2,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:22,00:00:22,US (United States)
brother,2022-09-19 00:22:30,00:00:04,Autoplayed: user action: None; ,State of Play_hook_04_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,US (United States)
